-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  33.5451   Longitude 68.4174 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2768.55 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
33.54511,68.41741,1989,03,12,    0.00,    6.17,   -2.86,    0.80
33.54511,68.41741,1989,03,13,    4.76,    2.66,   -3.68,   -0.81
33.54511,68.41741,1989,03,14,    0.73,    8.91,   -5.88,    0.73
33.54511,68.41741,1989,03,15,    0.35,    8.15,   -2.46,    2.63
33.54511,68.41741,1989,03,16,    1.79,   10.32,   -0.53,    3.52
33.54511,68.41741,1989,03,17,    1.37,    6.07,   -1.84,    2.35
33.54511,68.41741,1989,03,18,    1.99,    8.91,   -3.10,    2.47
33.54511,68.41741,1989,03,19,    5.70,    7.93,   -2.29,    1.94
33.54511,68.41741,1989,03,20,    1.33,    9.17,   -3.46,    1.91
33.54511,68.41741,1989,03,21,    0.88,    3.20,   -2.17,   -0.03
33.54511,68.41741,1989,03,22,    6.87,    6.83,   -3.35,    1.33
33.54511,68.41741,1989,03,23,    3.16,    5.89,   -3.72,    0.37
33.54511,68.41741,1989,03,24,    0.31,    7.15,   -5.02,    1.02
33.54511,68.41741,1989,03,25,    0.00,    5.57,   -2.74,    0.96
33.54511,68.41741,1989,03,26,    1.09,    5.23,   -2.77,    0.45
33.54511,68.41741,1989,03,27,    2.27,    7.03,   -3.21,    1.49
33.54511,68.41741,1989,03,28,    1.00,   11.92,   -2.71,    4.12
33.54511,68.41741,1989,03,29,    3.17,    8.46,   -1.63,    2.60
33.54511,68.41741,1989,03,30,    2.27,   10.77,    0.10,    4.23
33.54511,68.41741,1989,03,31,   25.18,    5.43,   -8.69,    0.62
33.54511,68.41741,1989,04,01,    0.08,    5.62,  -11.58,   -3.31
33.54511,68.41741,1989,04,02,    0.25,    7.98,   -7.17,   -0.19
33.54511,68.41741,1989,04,03,    0.01,    3.96,   -6.63,   -1.78
33.54511,68.41741,1989,04,04,    0.00,    7.91,   -7.77,   -0.65
33.54511,68.41741,1989,04,05,    0.00,   11.00,   -4.42,    2.74
33.54511,68.41741,1989,04,06,    0.63,   11.22,   -2.73,    3.80
33.54511,68.41741,1989,04,07,    0.07,   10.23,   -1.08,    4.03
33.54511,68.41741,1989,04,08,    1.79,   10.54,   -1.46,    4.03
33.54511,68.41741,1989,04,09,    2.13,   11.23,   -4.20,    2.29
