-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  34.5553   Longitude 69.2075 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2381.9 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
34.55531,69.20751,1997,06,24,    0.00,   31.02,   13.18,   22.18
34.55531,69.20751,1997,06,25,    0.00,   30.86,   13.32,   22.00
34.55531,69.20751,1997,06,26,    0.00,   31.58,   11.78,   21.64
34.55531,69.20751,1997,06,27,    0.00,   30.13,   13.41,   21.32
34.55531,69.20751,1997,06,28,    0.03,   26.59,   11.22,   18.57
34.55531,69.20751,1997,06,29,    0.05,   26.09,    9.74,   17.56
34.55531,69.20751,1997,06,30,    0.00,   27.94,    7.40,   17.62
34.55531,69.20751,1997,07,01,    0.00,   29.48,    7.87,   18.74
34.55531,69.20751,1997,07,02,    0.00,   30.63,   10.23,   20.76
34.55531,69.20751,1997,07,03,    0.00,   30.55,   13.48,   22.04
34.55531,69.20751,1997,07,04,    0.00,   30.56,   13.30,   21.79
34.55531,69.20751,1997,07,05,    0.00,   28.97,   12.41,   20.80
34.55531,69.20751,1997,07,06,    0.00,   31.73,   11.82,   21.90
34.55531,69.20751,1997,07,07,    0.00,   34.01,   13.30,   23.58
34.55531,69.20751,1997,07,08,    0.00,   29.91,   13.81,   21.67
34.55531,69.20751,1997,07,09,    0.00,   29.04,   13.09,   20.35
34.55531,69.20751,1997,07,10,    0.00,   27.90,   12.27,   19.48
34.55531,69.20751,1997,07,11,    0.00,   31.89,   11.37,   21.55
34.55531,69.20751,1997,07,12,    0.00,   32.10,   14.11,   22.22
34.55531,69.20751,1997,07,13,    4.76,   29.40,   11.44,   20.07
34.55531,69.20751,1997,07,14,    0.00,   32.94,   10.75,   21.67
34.55531,69.20751,1997,07,15,    0.00,   34.06,   11.69,   22.62
34.55531,69.20751,1997,07,16,    0.00,   35.73,   14.81,   25.11
34.55531,69.20751,1997,07,17,    0.00,   36.40,   16.85,   26.37
34.55531,69.20751,1997,07,18,    0.00,   35.91,   16.10,   25.88
34.55531,69.20751,1997,07,19,    0.00,   35.85,   17.32,   26.10
34.55531,69.20751,1997,07,20,    0.00,   33.56,   15.70,   24.48
34.55531,69.20751,1997,07,21,    0.01,   30.56,   14.80,   22.22
34.55531,69.20751,1997,07,22,    0.01,   29.88,   12.29,   20.69
34.55531,69.20751,1997,07,23,    0.68,   30.89,   10.90,   21.01
34.55531,69.20751,1997,07,24,    0.02,   32.58,   12.78,   22.18
34.55531,69.20751,1997,07,25,    0.00,   31.96,   11.74,   21.54
34.55531,69.20751,1997,07,26,    0.00,   33.09,   12.89,   22.58
34.55531,69.20751,1997,07,27,    0.00,   34.51,   14.29,   23.68
34.55531,69.20751,1997,07,28,    0.00,   32.88,   13.04,   22.88
34.55531,69.20751,1997,07,29,    0.00,   30.32,   12.34,   20.90
34.55531,69.20751,1997,07,30,    0.00,   31.25,   10.02,   20.73
34.55531,69.20751,1997,07,31,    0.25,   30.22,   14.10,   21.26
34.55531,69.20751,1997,08,01,    0.00,   26.29,   10.34,   18.43
34.55531,69.20751,1997,08,02,    0.00,   25.00,    9.57,   16.75
34.55531,69.20751,1997,08,03,    0.00,   25.21,    6.82,   15.54
34.55531,69.20751,1997,08,04,    0.00,   27.58,    5.72,   16.51
34.55531,69.20751,1997,08,05,    0.00,   29.55,    7.75,   18.79
34.55531,69.20751,1997,08,06,    0.00,   31.04,   11.44,   21.01
34.55531,69.20751,1997,08,07,    0.00,   32.04,   10.42,   20.92
34.55531,69.20751,1997,08,08,    0.00,   32.67,   11.07,   21.73
34.55531,69.20751,1997,08,09,    0.00,   32.04,   11.54,   21.56
34.55531,69.20751,1997,08,10,    0.00,   31.84,   11.92,   21.58
34.55531,69.20751,1997,08,11,    0.00,   30.60,   11.69,   20.54
34.55531,69.20751,1997,08,12,    0.00,   30.02,    9.24,   19.19
34.55531,69.20751,1997,08,13,    0.00,   30.74,    9.64,   19.87
34.55531,69.20751,1997,08,14,    0.00,   30.16,   13.30,   21.35
34.55531,69.20751,1997,08,15,    0.00,   31.64,   13.77,   21.74
34.55531,69.20751,1997,08,16,    0.00,   31.53,    9.64,   20.46
34.55531,69.20751,1997,08,17,    0.00,   30.24,   11.81,   20.37
34.55531,69.20751,1997,08,18,    0.00,   33.22,   10.78,   21.99
34.55531,69.20751,1997,08,19,    0.00,   33.59,   13.50,   23.51
34.55531,69.20751,1997,08,20,    0.00,   33.23,   16.31,   24.38
34.55531,69.20751,1997,08,21,    0.00,   33.28,   16.75,   24.18
34.55531,69.20751,1997,08,22,    0.00,   31.77,   13.49,   22.05
34.55531,69.20751,1997,08,23,    0.00,   29.13,   11.81,   20.55
34.55531,69.20751,1997,08,24,    0.00,   26.78,   11.90,   18.70
34.55531,69.20751,1997,08,25,    0.00,   26.62,    9.00,   16.78
34.55531,69.20751,1997,08,26,    0.08,   26.59,    6.46,   15.97
34.55531,69.20751,1997,08,27,    0.07,   24.44,    7.55,   15.24
34.55531,69.20751,1997,08,28,    0.00,   23.85,    5.68,   14.49
34.55531,69.20751,1997,08,29,    0.00,   25.73,    6.99,   15.66
34.55531,69.20751,1997,08,30,    0.00,   27.70,    6.74,   16.74
34.55531,69.20751,1997,08,31,    0.00,   29.01,    6.80,   17.38
34.55531,69.20751,1997,09,01,    0.00,   29.85,    8.12,   18.69
34.55531,69.20751,1997,09,02,    0.00,   29.93,    8.95,   19.41
34.55531,69.20751,1997,09,03,    0.00,   30.20,   11.63,   20.17
34.55531,69.20751,1997,09,04,    0.00,   28.83,    9.29,   18.59
34.55531,69.20751,1997,09,05,    0.00,   28.86,    9.25,   18.21
34.55531,69.20751,1997,09,06,    0.00,   27.89,    8.13,   17.14
34.55531,69.20751,1997,09,07,    0.00,   27.10,    7.95,   16.27
34.55531,69.20751,1997,09,08,    0.00,   27.57,    7.24,   17.06
34.55531,69.20751,1997,09,09,    0.00,   27.78,   10.58,   18.13
34.55531,69.20751,1997,09,10,    0.00,   27.47,   10.21,   18.32
34.55531,69.20751,1997,09,11,    0.00,   26.96,   12.37,   18.81
34.55531,69.20751,1997,09,12,    0.00,   27.03,   10.64,   18.18
34.55531,69.20751,1997,09,13,    0.00,   27.77,   10.30,   18.00
34.55531,69.20751,1997,09,14,    0.00,   28.18,    8.79,   17.47
34.55531,69.20751,1997,09,15,    0.00,   27.38,    7.56,   16.48
34.55531,69.20751,1997,09,16,    0.00,   23.77,    6.27,   14.06
34.55531,69.20751,1997,09,17,    0.12,   26.61,    6.51,   15.99
34.55531,69.20751,1997,09,18,    0.00,   27.13,    7.82,   16.57
34.55531,69.20751,1997,09,19,    0.00,   24.16,    6.72,   14.41
34.55531,69.20751,1997,09,20,    0.00,   24.61,    5.33,   14.09
34.55531,69.20751,1997,09,21,    0.00,   24.35,    5.83,   14.80
34.55531,69.20751,1997,09,22,    0.00,   25.23,    7.77,   15.69
34.55531,69.20751,1997,09,23,    0.00,   25.27,    6.13,   14.58
34.55531,69.20751,1997,09,24,    0.00,   23.13,    4.26,   12.61
34.55531,69.20751,1997,09,25,    0.00,   22.80,    3.35,   12.20
34.55531,69.20751,1997,09,26,    0.00,   23.41,    3.73,   12.97
34.55531,69.20751,1997,09,27,    0.00,   22.80,    3.89,   12.47
34.55531,69.20751,1997,09,28,    0.00,   21.60,    3.31,   11.71
34.55531,69.20751,1997,09,29,    0.00,   21.63,    3.68,   12.18
34.55531,69.20751,1997,09,30,    0.00,   22.00,    3.14,   11.91
34.55531,69.20751,1997,10,01,    0.00,   21.70,    2.98,   11.77
34.55531,69.20751,1997,10,02,    0.00,   22.77,    4.95,   13.15
34.55531,69.20751,1997,10,03,    0.00,   21.97,    5.84,   13.25
34.55531,69.20751,1997,10,04,    0.00,   20.85,    6.07,   12.47
34.55531,69.20751,1997,10,05,    0.00,   21.67,    4.00,   12.33
34.55531,69.20751,1997,10,06,    0.00,   20.10,    5.05,   12.05
34.55531,69.20751,1997,10,07,    0.00,   21.68,    6.27,   13.34
34.55531,69.20751,1997,10,08,    0.00,   20.43,    7.12,   12.75
34.55531,69.20751,1997,10,09,    0.41,   20.51,    3.93,   11.20
34.55531,69.20751,1997,10,10,    3.44,   17.58,    3.58,   10.31
34.55531,69.20751,1997,10,11,    1.22,   19.20,    4.73,   10.96
34.55531,69.20751,1997,10,12,    0.00,   19.27,    3.73,   10.98
34.55531,69.20751,1997,10,13,    0.00,   19.69,    2.85,   10.68
34.55531,69.20751,1997,10,14,    2.93,   18.71,    5.00,   10.77
34.55531,69.20751,1997,10,15,    0.03,   13.29,    5.51,    8.61
34.55531,69.20751,1997,10,16,    0.00,   15.16,    3.38,    9.00
34.55531,69.20751,1997,10,17,    0.00,    8.92,    3.35,    6.62
34.55531,69.20751,1997,10,18,    0.00,   11.66,    2.14,    6.67
34.55531,69.20751,1997,10,19,    0.35,   11.68,    3.42,    7.16
34.55531,69.20751,1997,10,20,    2.32,   14.54,    2.68,    7.95
34.55531,69.20751,1997,10,21,   18.45,   11.73,    2.88,    6.62
34.55531,69.20751,1997,10,22,    4.46,   11.54,    0.97,    6.04
34.55531,69.20751,1997,10,23,    0.00,   15.00,    1.18,    7.17
34.55531,69.20751,1997,10,24,    0.00,   16.87,    1.83,    8.47
34.55531,69.20751,1997,10,25,    0.00,   12.85,    2.83,    6.81
34.55531,69.20751,1997,10,26,    0.80,   11.62,    2.42,    6.21
34.55531,69.20751,1997,10,27,    0.30,   10.29,    2.22,    5.80
34.55531,69.20751,1997,10,28,    0.00,   14.12,    0.80,    6.79
34.55531,69.20751,1997,10,29,    0.00,   14.30,    0.13,    6.22
34.55531,69.20751,1997,10,30,    0.00,   10.93,    0.28,    4.93
34.55531,69.20751,1997,10,31,    0.00,   13.83,    0.35,    6.69
34.55531,69.20751,1997,11,01,    3.31,   12.09,    1.85,    6.69
34.55531,69.20751,1997,11,02,    0.29,   14.33,    0.67,    6.84
34.55531,69.20751,1997,11,03,    0.00,   15.36,    2.36,    8.07
34.55531,69.20751,1997,11,04,    0.00,   15.81,    4.16,    8.92
34.55531,69.20751,1997,11,05,    0.00,   17.22,    2.48,    9.04
34.55531,69.20751,1997,11,06,    0.03,   13.27,    3.97,    8.09
34.55531,69.20751,1997,11,07,    0.00,   13.41,    0.82,    6.31
34.55531,69.20751,1997,11,08,    1.92,   11.24,   -2.96,    3.16
34.55531,69.20751,1997,11,09,    0.02,    6.33,   -5.12,   -0.88
34.55531,69.20751,1997,11,10,    0.00,   10.20,   -5.66,    0.73
34.55531,69.20751,1997,11,11,    0.00,   12.28,   -2.77,    3.43
34.55531,69.20751,1997,11,12,    0.00,   12.02,   -2.07,    4.15
34.55531,69.20751,1997,11,13,    0.00,   12.43,   -0.27,    5.16
34.55531,69.20751,1997,11,14,    1.00,   11.64,    1.31,    5.28
34.55531,69.20751,1997,11,15,    2.37,    8.50,   -0.50,    3.33
34.55531,69.20751,1997,11,16,    0.04,    7.36,   -0.44,    2.86
34.55531,69.20751,1997,11,17,    0.00,    7.84,   -1.43,    2.39
34.55531,69.20751,1997,11,18,    0.00,    9.62,   -3.05,    1.77
34.55531,69.20751,1997,11,19,    0.00,   10.44,   -3.83,    2.33
34.55531,69.20751,1997,11,20,    0.00,    9.37,   -0.91,    2.78
34.55531,69.20751,1997,11,21,    0.00,   10.14,   -1.12,    3.33
34.55531,69.20751,1997,11,22,    0.00,    5.58,   -0.86,    1.82
34.55531,69.20751,1997,11,23,    0.31,    6.15,   -2.12,    1.27
34.55531,69.20751,1997,11,24,    0.03,    6.25,   -3.83,    1.03
34.55531,69.20751,1997,11,25,    0.00,    4.89,   -1.92,    1.03
34.55531,69.20751,1997,11,26,    6.56,    4.23,   -6.55,   -1.25
34.55531,69.20751,1997,11,27,    0.02,    5.17,   -7.41,   -2.06
34.55531,69.20751,1997,11,28,    0.00,    4.18,   -4.04,   -0.71
34.55531,69.20751,1997,11,29,    0.00,    2.67,   -3.28,   -1.04
34.55531,69.20751,1997,11,30,    0.00,    5.03,   -6.00,   -1.26
34.55531,69.20751,1997,12,01,    0.00,    9.34,   -6.31,    0.42
34.55531,69.20751,1997,12,02,    0.20,    5.68,   -2.28,    0.77
34.55531,69.20751,1997,12,03,    0.01,    6.11,   -5.14,   -0.31
34.55531,69.20751,1997,12,04,    0.00,    5.10,   -4.08,   -0.68
34.55531,69.20751,1997,12,05,    0.00,    2.12,   -3.88,   -1.44
34.55531,69.20751,1997,12,06,    0.00,    3.81,   -3.47,   -0.89
34.55531,69.20751,1997,12,07,    0.00,    5.81,   -3.94,    0.11
34.55531,69.20751,1997,12,08,    0.00,    7.63,   -4.51,    0.09
34.55531,69.20751,1997,12,09,    0.00,    8.72,   -5.64,    0.46
34.55531,69.20751,1997,12,10,    0.00,    8.42,   -2.85,    0.90
34.55531,69.20751,1997,12,11,    0.00,    5.28,   -2.11,    0.12
34.55531,69.20751,1997,12,12,    0.10,    1.56,   -3.81,   -1.56
34.55531,69.20751,1997,12,13,    6.91,    4.37,   -5.75,   -1.63
34.55531,69.20751,1997,12,14,    0.00,    6.21,   -7.61,   -1.18
34.55531,69.20751,1997,12,15,    0.10,    1.34,   -3.05,   -1.34
34.55531,69.20751,1997,12,16,    0.00,    4.64,   -4.53,   -0.93
34.55531,69.20751,1997,12,17,    0.00,    6.20,   -3.76,   -0.19
34.55531,69.20751,1997,12,18,    0.01,    4.46,   -5.64,   -1.20
34.55531,69.20751,1997,12,19,    0.09,    3.46,   -4.38,   -1.45
34.55531,69.20751,1997,12,20,    0.16,    6.49,   -6.24,   -0.66
34.55531,69.20751,1997,12,21,    0.22,    4.92,   -4.73,   -0.66
34.55531,69.20751,1997,12,22,    0.41,    1.83,   -4.27,   -2.01
34.55531,69.20751,1997,12,23,    0.01,    5.13,   -7.28,   -2.59
34.55531,69.20751,1997,12,24,    0.01,    6.39,   -7.82,   -1.68
34.55531,69.20751,1997,12,25,    0.00,    5.47,   -4.42,   -0.87
34.55531,69.20751,1997,12,26,    0.00,    2.47,   -4.83,   -1.93
34.55531,69.20751,1997,12,27,    0.22,   -0.50,   -5.11,   -3.22
34.55531,69.20751,1997,12,28,    0.04,   -1.06,   -9.69,   -5.24
34.55531,69.20751,1997,12,29,    0.00,   -1.16,  -11.39,   -7.43
34.55531,69.20751,1997,12,30,    0.00,    5.39,  -10.08,   -3.27
34.55531,69.20751,1997,12,31,    0.00,    3.44,   -5.98,   -2.31
34.55531,69.20751,1998,01,01,    0.00,    4.70,   -8.49,   -2.38
34.55531,69.20751,1998,01,02,    0.00,    5.84,   -4.96,   -0.55
34.55531,69.20751,1998,01,03,    0.17,    5.37,   -2.45,    0.01
34.55531,69.20751,1998,01,04,    0.49,    7.02,   -3.07,    0.71
34.55531,69.20751,1998,01,05,    0.09,    6.60,   -6.20,   -0.43
34.55531,69.20751,1998,01,06,    0.01,    3.99,   -2.45,    0.18
34.55531,69.20751,1998,01,07,    2.77,    2.65,   -3.85,   -1.34
34.55531,69.20751,1998,01,08,    0.22,    2.21,   -7.69,   -3.27
34.55531,69.20751,1998,01,09,    0.17,    3.57,   -9.70,   -3.77
34.55531,69.20751,1998,01,10,    0.00,   -0.33,   -5.10,   -3.27
34.55531,69.20751,1998,01,11,    0.19,    2.90,   -5.59,   -2.12
34.55531,69.20751,1998,01,12,    0.84,    2.16,   -7.11,   -2.40
34.55531,69.20751,1998,01,13,    0.00,    5.83,   -9.12,   -3.24
34.55531,69.20751,1998,01,14,   11.98,   -0.25,  -10.76,   -4.26
34.55531,69.20751,1998,01,15,    0.22,   -3.91,  -14.60,  -10.53
34.55531,69.20751,1998,01,16,    0.00,    0.25,  -14.97,   -7.78
34.55531,69.20751,1998,01,17,    0.05,   -0.27,  -10.47,   -6.32
34.55531,69.20751,1998,01,18,    0.00,    1.16,  -14.47,   -6.92
34.55531,69.20751,1998,01,19,    0.00,    2.88,  -10.34,   -4.15
34.55531,69.20751,1998,01,20,    0.00,    0.18,   -8.10,   -4.20
34.55531,69.20751,1998,01,21,    0.00,    3.21,  -11.64,   -4.65
34.55531,69.20751,1998,01,22,    0.01,   -0.61,   -6.13,   -3.65
34.55531,69.20751,1998,01,23,    0.00,   -0.41,  -11.06,   -5.85
34.55531,69.20751,1998,01,24,    0.00,    2.72,  -10.09,   -4.47
34.55531,69.20751,1998,01,25,    0.00,    4.97,   -6.04,   -2.01
34.55531,69.20751,1998,01,26,    0.00,    5.54,   -5.85,   -1.31
34.55531,69.20751,1998,01,27,    0.00,    2.84,   -3.95,   -1.51
34.55531,69.20751,1998,01,28,    0.09,    2.31,   -5.19,   -1.98
34.55531,69.20751,1998,01,29,    0.00,    4.19,   -4.43,   -1.04
34.55531,69.20751,1998,01,30,    0.00,    1.92,   -3.65,   -1.90
34.55531,69.20751,1998,01,31,    1.74,    1.34,   -4.62,   -2.35
34.55531,69.20751,1998,02,01,    0.15,    1.93,   -4.74,   -2.04
34.55531,69.20751,1998,02,02,    0.04,    3.99,   -7.35,   -2.01
34.55531,69.20751,1998,02,03,    0.00,    2.17,   -8.86,   -4.12
34.55531,69.20751,1998,02,04,    0.00,    6.23,   -9.13,   -1.85
34.55531,69.20751,1998,02,05,    0.00,    4.67,   -5.86,   -1.42
34.55531,69.20751,1998,02,06,    0.00,    7.36,   -6.78,   -0.89
34.55531,69.20751,1998,02,07,    0.00,    9.69,   -2.43,    2.05
34.55531,69.20751,1998,02,08,    0.00,    7.26,   -1.72,    1.33
34.55531,69.20751,1998,02,09,    0.43,   10.75,   -1.21,    2.93
34.55531,69.20751,1998,02,10,    0.20,   12.20,   -0.12,    4.53
34.55531,69.20751,1998,02,11,    0.37,    9.65,   -0.79,    3.29
34.55531,69.20751,1998,02,12,    0.01,   10.15,   -1.02,    3.52
34.55531,69.20751,1998,02,13,    0.15,    4.85,   -1.10,    1.19
34.55531,69.20751,1998,02,14,   16.64,    2.28,   -5.52,   -1.38
34.55531,69.20751,1998,02,15,    0.11,    4.41,   -6.24,   -2.09
34.55531,69.20751,1998,02,16,    2.74,    2.40,   -4.55,   -1.67
34.55531,69.20751,1998,02,17,    0.71,    2.14,   -8.93,   -3.27
34.55531,69.20751,1998,02,18,    0.00,    0.43,  -11.96,   -6.96
34.55531,69.20751,1998,02,19,    0.00,    6.54,   -9.06,   -1.65
34.55531,69.20751,1998,02,20,    0.00,    7.85,   -7.64,   -0.40
34.55531,69.20751,1998,02,21,    0.00,    5.66,   -6.08,   -0.64
34.55531,69.20751,1998,02,22,    0.00,    2.76,   -6.96,   -2.06
34.55531,69.20751,1998,02,23,    1.12,   -3.70,   -8.94,   -6.08
34.55531,69.20751,1998,02,24,    0.38,   -1.64,   -9.62,   -6.77
34.55531,69.20751,1998,02,25,    0.00,    6.06,   -9.81,   -2.31
34.55531,69.20751,1998,02,26,    0.00,    7.10,   -4.44,   -0.26
34.55531,69.20751,1998,02,27,    0.00,    4.71,   -5.21,   -0.73
34.55531,69.20751,1998,02,28,    0.04,    1.05,   -3.50,   -1.82
34.55531,69.20751,1998,03,01,    0.00,    8.34,   -5.24,    0.51
34.55531,69.20751,1998,03,02,    0.47,    8.10,   -2.78,    0.43
34.55531,69.20751,1998,03,03,    2.36,    4.06,   -3.98,   -0.56
34.55531,69.20751,1998,03,04,    1.39,    4.61,   -4.91,   -0.55
34.55531,69.20751,1998,03,05,    0.12,    4.88,   -5.65,   -0.93
34.55531,69.20751,1998,03,06,    0.02,    7.38,   -7.67,   -0.94
34.55531,69.20751,1998,03,07,    0.02,    5.95,   -6.70,   -1.14
34.55531,69.20751,1998,03,08,    0.00,    7.21,   -6.74,   -0.23
34.55531,69.20751,1998,03,09,    0.00,    8.93,   -4.48,    2.30
34.55531,69.20751,1998,03,10,    0.00,    7.20,   -1.15,    2.32
34.55531,69.20751,1998,03,11,    0.04,    4.26,   -2.52,    0.45
34.55531,69.20751,1998,03,12,    0.00,    8.04,   -4.49,    0.61
34.55531,69.20751,1998,03,13,    0.01,   11.79,   -5.33,    2.62
34.55531,69.20751,1998,03,14,    0.18,   11.12,   -2.20,    3.74
34.55531,69.20751,1998,03,15,    0.05,   10.00,   -0.88,    4.17
34.55531,69.20751,1998,03,16,    0.06,    8.29,   -0.71,    2.70
34.55531,69.20751,1998,03,17,    1.05,    9.50,   -1.13,    2.92
34.55531,69.20751,1998,03,18,    0.03,   14.27,   -0.93,    6.03
34.55531,69.20751,1998,03,19,    2.21,   13.16,    1.23,    5.72
34.55531,69.20751,1998,03,20,    0.90,   13.48,    1.84,    5.88
34.55531,69.20751,1998,03,21,    2.88,   14.94,    0.44,    7.06
34.55531,69.20751,1998,03,22,    0.68,    8.83,   -3.67,    2.53
34.55531,69.20751,1998,03,23,    0.00,    9.88,   -5.54,    1.47
34.55531,69.20751,1998,03,24,    0.00,   13.19,   -4.28,    3.96
34.55531,69.20751,1998,03,25,    0.00,   14.89,   -1.18,    6.45
34.55531,69.20751,1998,03,26,    0.54,   16.80,    0.69,    7.55
34.55531,69.20751,1998,03,27,    0.07,   15.74,   -0.42,    6.99
34.55531,69.20751,1998,03,28,    0.00,   15.89,    0.39,    7.24
34.55531,69.20751,1998,03,29,    0.00,   17.52,   -1.58,    7.89
34.55531,69.20751,1998,03,30,    0.00,   17.10,    5.06,   10.10
34.55531,69.20751,1998,03,31,    0.00,   20.98,    5.08,   11.79
34.55531,69.20751,1998,04,01,    0.05,   16.04,    6.34,    9.86
34.55531,69.20751,1998,04,02,    0.01,   17.83,    5.00,   11.02
34.55531,69.20751,1998,04,03,    0.07,   16.61,    2.73,    8.79
34.55531,69.20751,1998,04,04,    0.00,   18.22,    3.56,   10.19
34.55531,69.20751,1998,04,05,    0.00,   14.41,    4.48,    8.90
34.55531,69.20751,1998,04,06,    0.01,   17.96,    4.18,   10.40
34.55531,69.20751,1998,04,07,   14.39,   15.17,    0.87,    7.07
34.55531,69.20751,1998,04,08,    9.10,    5.83,   -0.23,    2.42
34.55531,69.20751,1998,04,09,    1.87,    8.70,    0.44,    4.62
34.55531,69.20751,1998,04,10,    0.00,   13.04,   -2.27,    5.74
34.55531,69.20751,1998,04,11,    0.00,   15.11,    0.20,    7.64
34.55531,69.20751,1998,04,12,    0.00,   15.23,    0.26,    7.37
34.55531,69.20751,1998,04,13,    0.00,   17.14,    2.45,    8.74
34.55531,69.20751,1998,04,14,    0.00,   20.62,    2.15,   11.74
34.55531,69.20751,1998,04,15,    0.00,   22.58,    3.97,   13.78
34.55531,69.20751,1998,04,16,    0.00,   22.93,    5.57,   14.43
34.55531,69.20751,1998,04,17,    0.00,   22.28,    6.75,   14.17
34.55531,69.20751,1998,04,18,    0.46,   22.27,    5.74,   14.28
34.55531,69.20751,1998,04,19,    0.75,   22.96,    7.49,   15.02
34.55531,69.20751,1998,04,20,    0.00,   23.40,    5.89,   14.48
34.55531,69.20751,1998,04,21,    0.00,   22.82,    7.45,   15.05
34.55531,69.20751,1998,04,22,    0.62,   23.73,    7.72,   15.59
34.55531,69.20751,1998,04,23,    0.01,   23.96,    8.28,   16.02
34.55531,69.20751,1998,04,24,   11.56,   20.69,    8.75,   13.91
34.55531,69.20751,1998,04,25,    0.47,   15.00,    6.74,   10.31
34.55531,69.20751,1998,04,26,    0.00,   20.16,    3.31,   11.40
34.55531,69.20751,1998,04,27,    0.15,   20.22,    2.35,   11.44
34.55531,69.20751,1998,04,28,    0.09,   20.67,    4.46,   12.49
34.55531,69.20751,1998,04,29,    0.21,   23.04,    5.59,   13.35
34.55531,69.20751,1998,04,30,    0.25,   15.99,    6.75,   10.78
34.55531,69.20751,1998,05,01,    0.04,   21.46,    5.54,   12.82
34.55531,69.20751,1998,05,02,    7.91,   15.36,    7.56,   11.27
34.55531,69.20751,1998,05,03,    0.27,   19.32,    4.17,   10.77
34.55531,69.20751,1998,05,04,    0.00,   20.33,    2.41,   10.97
34.55531,69.20751,1998,05,05,    6.82,   14.13,    3.19,    9.13
34.55531,69.20751,1998,05,06,    0.08,   19.04,    2.01,   10.55
34.55531,69.20751,1998,05,07,    0.13,   15.29,    1.82,    8.65
34.55531,69.20751,1998,05,08,    0.23,   15.59,    1.38,    8.00
34.55531,69.20751,1998,05,09,    0.00,   17.69,    2.23,    9.29
34.55531,69.20751,1998,05,10,    0.00,   19.40,    3.30,   10.99
34.55531,69.20751,1998,05,11,    0.11,   20.79,    2.93,   12.27
34.55531,69.20751,1998,05,12,    0.00,   24.60,    5.32,   14.85
34.55531,69.20751,1998,05,13,    0.00,   23.99,    7.19,   15.65
34.55531,69.20751,1998,05,14,    0.02,   26.58,    8.70,   17.49
34.55531,69.20751,1998,05,15,    0.00,   27.85,    9.04,   18.70
34.55531,69.20751,1998,05,16,    0.06,   27.69,   10.11,   18.95
34.55531,69.20751,1998,05,17,    0.18,   26.97,   10.55,   18.56
34.55531,69.20751,1998,05,18,    0.50,   24.75,    8.18,   15.82
34.55531,69.20751,1998,05,19,    0.03,   23.57,    4.40,   13.49
34.55531,69.20751,1998,05,20,    0.00,   26.64,    5.35,   16.39
34.55531,69.20751,1998,05,21,    0.15,   24.81,   10.65,   17.34
34.55531,69.20751,1998,05,22,    0.00,   27.17,    8.59,   18.43
34.55531,69.20751,1998,05,23,    0.17,   28.34,   12.58,   20.02
34.55531,69.20751,1998,05,24,    0.00,   28.83,   11.09,   19.83
34.55531,69.20751,1998,05,25,    0.00,   28.55,   10.20,   19.55
34.55531,69.20751,1998,05,26,    0.02,   24.08,   10.27,   16.67
34.55531,69.20751,1998,05,27,    0.04,   23.28,    8.52,   14.98
34.55531,69.20751,1998,05,28,    0.62,   18.18,    6.67,   11.51
34.55531,69.20751,1998,05,29,    0.05,   21.76,    5.41,   12.83
34.55531,69.20751,1998,05,30,    0.00,   26.82,    5.79,   17.10
34.55531,69.20751,1998,05,31,    0.01,   17.86,    9.83,   13.44
34.55531,69.20751,1998,06,01,    0.00,   23.04,    7.29,   15.35
34.55531,69.20751,1998,06,02,    0.08,   24.62,    7.77,   16.26
34.55531,69.20751,1998,06,03,    0.08,   23.36,    7.67,   15.26
34.55531,69.20751,1998,06,04,    0.01,   24.25,    6.42,   15.26
34.55531,69.20751,1998,06,05,    0.00,   23.56,    7.05,   15.10
34.55531,69.20751,1998,06,06,    0.20,   24.25,    7.05,   15.29
34.55531,69.20751,1998,06,07,    0.01,   24.37,    7.43,   15.51
34.55531,69.20751,1998,06,08,    0.00,   24.46,    6.99,   15.56
34.55531,69.20751,1998,06,09,    2.23,   26.15,    7.41,   16.83
34.55531,69.20751,1998,06,10,    0.89,   24.02,    7.44,   15.32
34.55531,69.20751,1998,06,11,   12.15,   18.00,    4.72,   11.59
34.55531,69.20751,1998,06,12,    5.00,   18.91,    3.70,   10.48
34.55531,69.20751,1998,06,13,    0.00,   20.66,    4.29,   12.29
34.55531,69.20751,1998,06,14,    0.00,   23.97,    3.87,   14.11
34.55531,69.20751,1998,06,15,    0.00,   26.47,    7.75,   17.35
34.55531,69.20751,1998,06,16,    0.00,   27.31,    9.29,   18.44
34.55531,69.20751,1998,06,17,    0.00,   25.23,   11.17,   17.43
